FK_STANDORT,DATUM,VELO_IN,VELO_OUT,FUSS_IN,FUSS_OUT,OST,NORD
4262,2026-01-01T20:45,0,1,,,2682731,1247708
4255,2026-01-01T20:45,1,0,,,2682881,1246549
4246,2026-01-01T20:45,,,4,6,2682147,1249212
3015,2026-01-01T20:45,,,6,1,2683023,1244140
4241,2026-01-01T20:45,2,0,,,2682297,1248328
4270,2026-01-01T20:45,3,3,,,2684006,1246566
4242,2026-01-01T20:45,2,0,,,2682337,1248451
3012,2026-01-01T20:45,2,0,,,2682647,1250364
4258,2026-01-01T20:45,0,,,,2682683,1250569
2993,2026-01-01T20:45,3,2,,,2683573,1248545
2997,2026-01-01T20:45,0,0,,,2682933,1248821
5002,2026-01-01T20:45,0,0,,,2682873,1245891
3279,2026-01-01T20:45,,,0,0,2683437,1247199
4273,2026-01-01T21:00,6,2,,,2682971,1248179
3279,2026-01-01T21:00,,,0,0,2683437,1247199
4272,2026-01-01T21:00,7,,,,2682834,1247926
1037,2026-01-01T21:00,1,1,,,2681339,1248647
732,2026-01-01T21:00,3,1,,,2681319,1248665
4249,2026-01-01T21:00,7,3,,,2682296,1248311
4259,2026-01-01T21:00,0,2,,,2682375,1247055
4269,2026-01-01T21:00,1,0,,,2682227,1244618
4266,2026-01-01T21:00,2,0,,,2681301,1247665
4267,2026-01-01T21:00,10,,,,2683457,1247065
4262,2026-01-01T21:00,1,4,,,2682731,1247708
4255,2026-01-01T21:00,0,0,,,2682881,1246549
4246,2026-01-01T21:00,,,7,4,2682147,1249212
3015,2026-01-01T21:00,,,0,0,2683023,1244140
4241,2026-01-01T21:00,4,0,,,2682297,1248328
4270,2026-01-01T21:00,3,2,,,2684006,1246566
4242,2026-01-01T21:00,4,0,,,2682337,1248451
3012,2026-01-01T21:00,3,1,,,2682647,1250364
4258,2026-01-01T21:00,1,,,,2682683,1250569
2993,2026-01-01T21:00,1,2,,,2683573,1248545
2997,2026-01-01T21:00,0,0,,,2682933,1248821
5002,2026-01-01T21:00,1,1,,,2682873,1245891
2989,2026-01-01T21:00,8,2,,,2682278,1248324
4273,2026-01-01T21:15,1,6,,,2682971,1248179
2989,2026-01-01T21:15,7,1,,,2682278,1248324
4272,2026-01-01T21:15,6,,,,2682834,1247926
1037,2026-01-01T21:15,1,0,,,2681339,1248647
732,2026-01-01T21:15,0,3,,,2681319,1248665
4249,2026-01-01T21:15,5,2,,,2682296,1248311
4259,2026-01-01T21:15,0,1,,,2682375,1247055
4269,2026-01-01T21:15,0,0,,,2682227,1244618
4266,2026-01-01T21:15,3,1,,,2681301,1247665
4267,2026-01-01T21:15,9,,,,2683457,1247065
4262,2026-01-01T21:15,0,0,,,2682731,1247708
4255,2026-01-01T21:15,0,0,,,2682881,1246549
4246,2026-01-01T21:15,,,4,5,2682147,1249212
3015,2026-01-01T21:15,,,2,3,2683023,1244140
4241,2026-01-01T21:15,4,0,,,2682297,1248328
4270,2026-01-01T21:15,0,2,,,2684006,1246566
4242,2026-01-01T21:15,1,0,,,2682337,1248451
3012,2026-01-01T21:15,4,0,,,2682647,1250364
4258,2026-01-01T21:15,3,,,,2682683,1250569
2993,2026-01-01T21:15,0,0,,,2683573,1248545
2997,2026-01-01T21:15,0,0,,,2682933,1248821
5002,2026-01-01T21:15,2,0,,,2682873,1245891
3279,2026-01-01T21:15,,,0,0,2683437,1247199
4273,2026-01-01T21:30,0,1,,,2682971,1248179
2989,2026-01-01T21:30,2,1,,,2682278,1248324
4272,2026-01-01T21:30,2,,,,2682834,1247926
1037,2026-01-01T21:30,1,2,,,2681339,1248647
732,2026-01-01T21:30,0,1,,,2681319,1248665
4249,2026-01-01T21:30,5,4,,,2682296,1248311
4259,2026-01-01T21:30,0,0,,,2682375,1247055
4269,2026-01-01T21:30,3,4,,,2682227,1244618
4266,2026-01-01T21:30,0,2,,,2681301,1247665
4267,2026-01-01T21:30,14,,,,2683457,1247065
4262,2026-01-01T21:30,0,3,,,2682731,1247708
4246,2026-01-01T21:30,,,5,1,2682147,1249212
4255,2026-01-01T21:30,0,0,,,2682881,1246549
3015,2026-01-01T21:30,,,4,3,2683023,1244140
4241,2026-01-01T21:30,1,0,,,2682297,1248328
4270,2026-01-01T21:30,0,0,,,2684006,1246566
4242,2026-01-01T21:30,2,0,,,2682337,1248451
3012,2026-01-01T21:30,1,0,,,2682647,1250364
4258,2026-01-01T21:30,0,,,,2682683,1250569
2997,2026-01-01T21:30,0,0,,,2682933,1248821
2993,2026-01-01T21:30,0,0,,,2683573,1248545
5002,2026-01-01T21:30,0,1,,,2682873,1245891
3279,2026-01-01T21:30,,,0,0,2683437,1247199
4273,2026-01-01T21:45,1,2,,,2682971,1248179
2989,2026-01-01T21:45,2,0,,,2682278,1248324
4272,2026-01-01T21:45,6,,,,2682834,1247926
1037,2026-01-01T21:45,0,4,,,2681339,1248647
732,2026-01-01T21:45,1,1,,,2681319,1248665
4249,2026-01-01T21:45,13,2,,,2682296,1248311
4259,2026-01-01T21:45,0,1,,,2682375,1247055
4269,2026-01-01T21:45,1,1,,,2682227,1244618
4266,2026-01-01T21:45,2,1,,,2681301,1247665
4267,2026-01-01T21:45,13,,,,2683457,1247065
4262,2026-01-01T21:45,0,0,,,2682731,1247708
4246,2026-01-01T21:45,,,2,4,2682147,1249212
4255,2026-01-01T21:45,0,0,,,2682881,1246549
3015,2026-01-01T21:45,,,0,2,2683023,1244140
4241,2026-01-01T21:45,3,0,,,2682297,1248328
4270,2026-01-01T21:45,1,6,,,2684006,1246566
4242,2026-01-01T21:45,3,0,,,2682337,1248451
3012,2026-01-01T21:45,2,0,,,2682647,1250364
2997,2026-01-01T21:45,0,1,,,2682933,1248821
4258,2026-01-01T21:45,0,,,,2682683,1250569
2993,2026-01-01T21:45,0,1,,,2683573,1248545
5002,2026-01-01T21:45,0,1,,,2682873,1245891
3279,2026-01-01T21:45,,,0,0,2683437,1247199
4273,2026-01-01T22:00,0,3,,,2682971,1248179
4246,2026-01-01T22:00,,,2,3,2682147,1249212
2989,2026-01-01T22:00,1,2,,,2682278,1248324
5002,2026-01-01T22:00,0,0,,,2682873,1245891
2993,2026-01-01T22:00,1,0,,,2683573,1248545
4258,2026-01-01T22:00,2,,,,2682683,1250569
2997,2026-01-01T22:00,1,1,,,2682933,1248821
3012,2026-01-01T22:00,0,0,,,2682647,1250364
4242,2026-01-01T22:00,0,0,,,2682337,1248451
4270,2026-01-01T22:00,1,1,,,2684006,1246566
4241,2026-01-01T22:00,1,0,,,2682297,1248328
3015,2026-01-01T22:00,,,1,8,2683023,1244140
4255,2026-01-01T22:00,0,0,,,2682881,1246549
4262,2026-01-01T22:00,0,0,,,2682731,1247708
4267,2026-01-01T22:00,2,,,,2683457,1247065
4266,2026-01-01T22:00,1,4,,,2681301,1247665
4269,2026-01-01T22:00,0,2,,,2682227,1244618
4259,2026-01-01T22:00,0,2,,,2682375,1247055
4249,2026-01-01T22:00,3,0,,,2682296,1248311
732,2026-01-01T22:00,0,1,,,2681319,1248665
1037,2026-01-01T22:00,1,2,,,2681339,1248647
4272,2026-01-01T22:00,2,,,,2682834,1247926
3279,2026-01-01T22:00,,,0,0,2683437,1247199
4246,2026-01-01T22:15,,,6,3,2682147,1249212
4273,2026-01-01T22:15,3,2,,,2682971,1248179
4262,2026-01-01T22:15,0,0,,,2682731,1247708
4242,2026-01-01T22:15,1,0,,,2682337,1248451
4267,2026-01-01T22:15,5,,,,2683457,1247065
2993,2026-01-01T22:15,0,0,,,2683573,1248545
4266,2026-01-01T22:15,2,2,,,2681301,1247665
4270,2026-01-01T22:15,1,0,,,2684006,1246566
4269,2026-01-01T22:15,0,0,,,2682227,1244618
2997,2026-01-01T22:15,0,0,,,2682933,1248821
4259,2026-01-01T22:15,0,0,,,2682375,1247055
4241,2026-01-01T22:15,3,0,,,2682297,1248328
4249,2026-01-01T22:15,3,2,,,2682296,1248311
5002,2026-01-01T22:15,0,0,,,2682873,1245891
732,2026-01-01T22:15,0,3,,,2681319,1248665
3015,2026-01-01T22:15,,,0,0,2683023,1244140
1037,2026-01-01T22:15,1,2,,,2681339,1248647
3012,2026-01-01T22:15,1,0,,,2682647,1250364
4272,2026-01-01T22:15,14,,,,2682834,1247926
4255,2026-01-01T22:15,0,0,,,2682881,1246549
3279,2026-01-01T22:15,,,0,0,2683437,1247199
4258,2026-01-01T22:15,2,,,,2682683,1250569
2989,2026-01-01T22:15,1,1,,,2682278,1248324
4273,2026-01-01T22:30,0,0,,,2682971,1248179
3279,2026-01-01T22:30,,,0,0,2683437,1247199
4272,2026-01-01T22:30,3,,,,2682834,1247926
1037,2026-01-01T22:30,3,2,,,2681339,1248647
732,2026-01-01T22:30,1,6,,,2681319,1248665
4249,2026-01-01T22:30,5,1,,,2682296,1248311
4259,2026-01-01T22:30,0,0,,,2682375,1247055
4269,2026-01-01T22:30,1,3,,,2682227,1244618
4266,2026-01-01T22:30,3,1,,,2681301,1247665
4267,2026-01-01T22:30,12,,,,2683457,1247065
4262,2026-01-01T22:30,0,0,,,2682731,1247708
4246,2026-01-01T22:30,,,3,0,2682147,1249212
4255,2026-01-01T22:30,0,0,,,2682881,1246549
3015,2026-01-01T22:30,,,3,1,2683023,1244140
4241,2026-01-01T22:30,0,0,,,2682297,1248328
4270,2026-01-01T22:30,0,2,,,2684006,1246566
4242,2026-01-01T22:30,3,0,,,2682337,1248451
3012,2026-01-01T22:30,1,2,,,2682647,1250364
2997,2026-01-01T22:30,0,2,,,2682933,1248821
4258,2026-01-01T22:30,0,,,,2682683,1250569
2993,2026-01-01T22:30,0,0,,,2683573,1248545
5002,2026-01-01T22:30,0,0,,,2682873,1245891
2989,2026-01-01T22:30,3,1,,,2682278,1248324
4273,2026-01-01T22:45,3,1,,,2682971,1248179
2989,2026-01-01T22:45,3,4,,,2682278,1248324
4272,2026-01-01T22:45,4,,,,2682834,1247926
1037,2026-01-01T22:45,1,1,,,2681339,1248647
732,2026-01-01T22:45,0,1,,,2681319,1248665
4249,2026-01-01T22:45,5,0,,,2682296,1248311
4259,2026-01-01T22:45,0,2,,,2682375,1247055
4269,2026-01-01T22:45,0,0,,,2682227,1244618
4266,2026-01-01T22:45,4,2,,,2681301,1247665
4267,2026-01-01T22:45,14,,,,2683457,1247065
4262,2026-01-01T22:45,0,3,,,2682731,1247708
4246,2026-01-01T22:45,,,0,4,2682147,1249212
4255,2026-01-01T22:45,0,0,,,2682881,1246549
3015,2026-01-01T22:45,,,2,0,2683023,1244140
4241,2026-01-01T22:45,0,0,,,2682297,1248328
4270,2026-01-01T22:45,0,2,,,2684006,1246566
4242,2026-01-01T22:45,3,0,,,2682337,1248451
3012,2026-01-01T22:45,1,0,,,2682647,1250364
2997,2026-01-01T22:45,0,1,,,2682933,1248821
4258,2026-01-01T22:45,0,,,,2682683,1250569
2993,2026-01-01T22:45,0,0,,,2683573,1248545
5002,2026-01-01T22:45,0,1,,,2682873,1245891
3279,2026-01-01T22:45,,,0,0,2683437,1247199
4273,2026-01-01T23:00,0,2,,,2682971,1248179
4246,2026-01-01T23:00,,,1,7,2682147,1249212
2989,2026-01-01T23:00,3,1,,,2682278,1248324
5002,2026-01-01T23:00,0,0,,,2682873,1245891
2993,2026-01-01T23:00,0,0,,,2683573,1248545
4258,2026-01-01T23:00,1,,,,2682683,1250569
2997,2026-01-01T23:00,0,0,,,2682933,1248821
3012,2026-01-01T23:00,1,1,,,2682647,1250364
4242,2026-01-01T23:00,1,0,,,2682337,1248451
4270,2026-01-01T23:00,0,0,,,2684006,1246566
4241,2026-01-01T23:00,1,0,,,2682297,1248328
3015,2026-01-01T23:00,,,0,1,2683023,1244140
4255,2026-01-01T23:00,0,0,,,2682881,1246549
4262,2026-01-01T23:00,0,0,,,2682731,1247708
4267,2026-01-01T23:00,7,,,,2683457,1247065
4266,2026-01-01T23:00,7,0,,,2681301,1247665
4269,2026-01-01T23:00,0,0,,,2682227,1244618
4259,2026-01-01T23:00,0,2,,,2682375,1247055
4249,2026-01-01T23:00,5,1,,,2682296,1248311
732,2026-01-01T23:00,0,0,,,2681319,1248665
1037,2026-01-01T23:00,2,4,,,2681339,1248647
4272,2026-01-01T23:00,3,,,,2682834,1247926
3279,2026-01-01T23:00,,,0,0,2683437,1247199
4246,2026-01-01T23:15,,,1,2,2682147,1249212
4273,2026-01-01T23:15,0,1,,,2682971,1248179
4262,2026-01-01T23:15,0,0,,,2682731,1247708
4242,2026-01-01T23:15,1,0,,,2682337,1248451
4267,2026-01-01T23:15,5,,,,2683457,1247065
2993,2026-01-01T23:15,0,1,,,2683573,1248545
4266,2026-01-01T23:15,0,1,,,2681301,1247665
4270,2026-01-01T23:15,0,0,,,2684006,1246566
4269,2026-01-01T23:15,0,4,,,2682227,1244618
2997,2026-01-01T23:15,0,1,,,2682933,1248821
4259,2026-01-01T23:15,0,0,,,2682375,1247055
4241,2026-01-01T23:15,1,0,,,2682297,1248328
4249,2026-01-01T23:15,5,1,,,2682296,1248311
5002,2026-01-01T23:15,1,3,,,2682873,1245891
732,2026-01-01T23:15,1,2,,,2681319,1248665
3015,2026-01-01T23:15,,,0,0,2683023,1244140
3012,2026-01-01T23:15,0,0,,,2682647,1250364
4272,2026-01-01T23:15,0,,,,2682834,1247926
4255,2026-01-01T23:15,0,1,,,2682881,1246549
1037,2026-01-01T23:15,2,1,,,2681339,1248647
3279,2026-01-01T23:15,,,0,0,2683437,1247199
4258,2026-01-01T23:15,0,,,,2682683,1250569
2989,2026-01-01T23:15,7,2,,,2682278,1248324
4273,2026-01-01T23:30,0,2,,,2682971,1248179
3279,2026-01-01T23:30,,,0,0,2683437,1247199
1037,2026-01-01T23:30,0,0,,,2681339,1248647
4272,2026-01-01T23:30,2,,,,2682834,1247926
732,2026-01-01T23:30,1,1,,,2681319,1248665
4249,2026-01-01T23:30,2,1,,,2682296,1248311
4259,2026-01-01T23:30,0,3,,,2682375,1247055
4269,2026-01-01T23:30,0,0,,,2682227,1244618
4266,2026-01-01T23:30,1,0,,,2681301,1247665
4267,2026-01-01T23:30,13,,,,2683457,1247065
4262,2026-01-01T23:30,0,0,,,2682731,1247708
4246,2026-01-01T23:30,,,3,1,2682147,1249212
4255,2026-01-01T23:30,0,0,,,2682881,1246549
3015,2026-01-01T23:30,,,0,0,2683023,1244140
4241,2026-01-01T23:30,0,0,,,2682297,1248328
4270,2026-01-01T23:30,0,0,,,2684006,1246566
4242,2026-01-01T23:30,0,0,,,2682337,1248451
3012,2026-01-01T23:30,1,1,,,2682647,1250364
2997,2026-01-01T23:30,0,0,,,2682933,1248821
4258,2026-01-01T23:30,1,,,,2682683,1250569
2993,2026-01-01T23:30,0,0,,,2683573,1248545
5002,2026-01-01T23:30,0,1,,,2682873,1245891
2989,2026-01-01T23:30,5,0,,,2682278,1248324
4273,2026-01-01T23:45,2,0,,,2682971,1248179
2989,2026-01-01T23:45,4,3,,,2682278,1248324
1037,2026-01-01T23:45,0,2,,,2681339,1248647
4272,2026-01-01T23:45,2,,,,2682834,1247926
732,2026-01-01T23:45,0,7,,,2681319,1248665
4249,2026-01-01T23:45,2,2,,,2682296,1248311
4259,2026-01-01T23:45,0,3,,,2682375,1247055
4269,2026-01-01T23:45,0,0,,,2682227,1244618
4266,2026-01-01T23:45,0,1,,,2681301,1247665
4267,2026-01-01T23:45,15,,,,2683457,1247065
4262,2026-01-01T23:45,1,0,,,2682731,1247708
4246,2026-01-01T23:45,,,1,1,2682147,1249212
4255,2026-01-01T23:45,0,0,,,2682881,1246549
3015,2026-01-01T23:45,,,0,0,2683023,1244140
4241,2026-01-01T23:45,0,0,,,2682297,1248328
4270,2026-01-01T23:45,0,0,,,2684006,1246566
4242,2026-01-01T23:45,1,0,,,2682337,1248451
3012,2026-01-01T23:45,2,0,,,2682647,1250364
2997,2026-01-01T23:45,0,0,,,2682933,1248821
4258,2026-01-01T23:45,0,,,,2682683,1250569
2993,2026-01-01T23:45,0,0,,,2683573,1248545
5002,2026-01-01T23:45,0,0,,,2682873,1245891
3279,2026-01-01T23:45,,,0,0,2683437,1247199
4262,2026-01-02T00:00,0,0,,,2682731,1247708
4246,2026-01-02T00:00,,,1,3,2682147,1249212
4255,2026-01-02T00:00,0,0,,,2682881,1246549
4242,2026-01-02T00:00,1,0,,,2682337,1248451
3015,2026-01-02T00:00,,,0,1,2683023,1244140
4270,2026-01-02T00:00,0,0,,,2684006,1246566
3012,2026-01-02T00:00,0,1,,,2682647,1250364
4259,2026-01-02T00:00,0,2,,,2682375,1247055
4258,2026-01-02T00:00,1,,,,2682683,1250569
2993,2026-01-02T00:00,0,1,,,2683573,1248545
2997,2026-01-02T00:00,0,1,,,2682933,1248821
5002,2026-01-02T00:00,0,0,,,2682873,1245891
4273,2026-01-02T00:00,2,2,,,2682971,1248179
2989,2026-01-02T00:00,4,0,,,2682278,1248324
4272,2026-01-02T00:00,3,,,,2682834,1247926
3279,2026-01-02T00:00,,,0,0,2683437,1247199
1037,2026-01-02T00:00,3,0,,,2681339,1248647
732,2026-01-02T00:00,0,0,,,2681319,1248665
4269,2026-01-02T00:00,0,0,,,2682227,1244618
4249,2026-01-02T00:00,1,1,,,2682296,1248311
4266,2026-01-02T00:00,0,2,,,2681301,1247665
4267,2026-01-02T00:00,7,,,,2683457,1247065
4241,2026-01-02T00:00,0,0,,,2682297,1248328
4262,2026-01-02T00:15,0,1,,,2682731,1247708
4241,2026-01-02T00:15,0,0,,,2682297,1248328
4255,2026-01-02T00:15,0,0,,,2682881,1246549
4242,2026-01-02T00:15,3,0,,,2682337,1248451
3015,2026-01-02T00:15,,,0,0,2683023,1244140
4270,2026-01-02T00:15,0,1,,,2684006,1246566
3012,2026-01-02T00:15,0,0,,,2682647,1250364
4259,2026-01-02T00:15,0,0,,,2682375,1247055
4258,2026-01-02T00:15,0,,,,2682683,1250569
2993,2026-01-02T00:15,1,0,,,2683573,1248545
2997,2026-01-02T00:15,0,1,,,2682933,1248821
5002,2026-01-02T00:15,0,0,,,2682873,1245891
4273,2026-01-02T00:15,0,1,,,2682971,1248179
2989,2026-01-02T00:15,4,2,,,2682278,1248324
4272,2026-01-02T00:15,1,,,,2682834,1247926
3279,2026-01-02T00:15,,,0,0,2683437,1247199
1037,2026-01-02T00:15,1,3,,,2681339,1248647
732,2026-01-02T00:15,0,6,,,2681319,1248665
4269,2026-01-02T00:15,0,0,,,2682227,1244618
4249,2026-01-02T00:15,3,1,,,2682296,1248311
4266,2026-01-02T00:15,0,0,,,2681301,1247665
4267,2026-01-02T00:15,14,,,,2683457,1247065
4246,2026-01-02T00:15,,,1,1,2682147,1249212
4262,2026-01-02T00:30,0,1,,,2682731,1247708
5002,2026-01-02T00:30,0,0,,,2682873,1245891
4267,2026-01-02T00:30,7,,,,2683457,1247065
4246,2026-01-02T00:30,,,0,0,2682147,1249212
4266,2026-01-02T00:30,0,0,,,2681301,1247665
4249,2026-01-02T00:30,8,1,,,2682296,1248311
4269,2026-01-02T00:30,0,1,,,2682227,1244618
732,2026-01-02T00:30,0,0,,,2681319,1248665
1037,2026-01-02T00:30,1,2,,,2681339,1248647
3279,2026-01-02T00:30,,,0,0,2683437,1247199
4272,2026-01-02T00:30,3,,,,2682834,1247926
2989,2026-01-02T00:30,1,0,,,2682278,1248324
4273,2026-01-02T00:30,2,1,,,2682971,1248179
2993,2026-01-02T00:30,0,0,,,2683573,1248545
2997,2026-01-02T00:30,1,2,,,2682933,1248821
4258,2026-01-02T00:30,0,,,,2682683,1250569
4259,2026-01-02T00:30,0,0,,,2682375,1247055
3012,2026-01-02T00:30,0,0,,,2682647,1250364
4270,2026-01-02T00:30,1,0,,,2684006,1246566
3015,2026-01-02T00:30,,,0,0,2683023,1244140
4242,2026-01-02T00:30,0,0,,,2682337,1248451
4255,2026-01-02T00:30,0,0,,,2682881,1246549
4241,2026-01-02T00:30,1,0,,,2682297,1248328
5002,2026-01-02T00:45,0,0,,,2682873,1245891
4262,2026-01-02T00:45,0,0,,,2682731,1247708
2993,2026-01-02T00:45,0,0,,,2683573,1248545
1037,2026-01-02T00:45,0,1,,,2681339,1248647
2997,2026-01-02T00:45,0,0,,,2682933,1248821
4266,2026-01-02T00:45,0,0,,,2681301,1247665
4258,2026-01-02T00:45,0,,,,2682683,1250569
3279,2026-01-02T00:45,,,0,0,2683437,1247199
4259,2026-01-02T00:45,0,2,,,2682375,1247055
4269,2026-01-02T00:45,0,0,,,2682227,1244618
3012,2026-01-02T00:45,0,0,,,2682647,1250364
4272,2026-01-02T00:45,0,,,,2682834,1247926
4270,2026-01-02T00:45,1,0,,,2684006,1246566
4246,2026-01-02T00:45,,,4,3,2682147,1249212
3015,2026-01-02T00:45,,,0,0,2683023,1244140
2989,2026-01-02T00:45,3,1,,,2682278,1248324
4242,2026-01-02T00:45,0,0,,,2682337,1248451
732,2026-01-02T00:45,0,0,,,2681319,1248665
4255,2026-01-02T00:45,0,0,,,2682881,1246549
4273,2026-01-02T00:45,0,0,,,2682971,1248179
4241,2026-01-02T00:45,0,0,,,2682297,1248328
4249,2026-01-02T00:45,4,1,,,2682296,1248311
4267,2026-01-02T00:45,11,,,,2683457,1247065
4262,2026-01-02T01:00,0,1,,,2682731,1247708
5002,2026-01-02T01:00,0,0,,,2682873,1245891
4267,2026-01-02T01:00,7,,,,2683457,1247065
4246,2026-01-02T01:00,,,0,3,2682147,1249212
4266,2026-01-02T01:00,1,0,,,2681301,1247665
4249,2026-01-02T01:00,5,0,,,2682296,1248311
4269,2026-01-02T01:00,0,0,,,2682227,1244618
732,2026-01-02T01:00,0,2,,,2681319,1248665
1037,2026-01-02T01:00,1,5,,,2681339,1248647
3279,2026-01-02T01:00,,,0,0,2683437,1247199
4272,2026-01-02T01:00,0,,,,2682834,1247926
2989,2026-01-02T01:00,2,3,,,2682278,1248324
4273,2026-01-02T01:00,0,0,,,2682971,1248179
2993,2026-01-02T01:00,0,1,,,2683573,1248545
2997,2026-01-02T01:00,0,0,,,2682933,1248821
4258,2026-01-02T01:00,0,,,,2682683,1250569
4259,2026-01-02T01:00,0,0,,,2682375,1247055
3012,2026-01-02T01:00,0,0,,,2682647,1250364
4270,2026-01-02T01:00,0,0,,,2684006,1246566
3015,2026-01-02T01:00,,,0,0,2683023,1244140
4242,2026-01-02T01:00,0,0,,,2682337,1248451
4255,2026-01-02T01:00,0,0,,,2682881,1246549
4241,2026-01-02T01:00,0,0,,,2682297,1248328
5002,2026-01-02T01:15,0,0,,,2682873,1245891
4262,2026-01-02T01:15,0,3,,,2682731,1247708
2993,2026-01-02T01:15,0,0,,,2683573,1248545
1037,2026-01-02T01:15,0,1,,,2681339,1248647
2997,2026-01-02T01:15,0,0,,,2682933,1248821
4266,2026-01-02T01:15,0,0,,,2681301,1247665
4258,2026-01-02T01:15,1,,,,2682683,1250569
3279,2026-01-02T01:15,,,0,0,2683437,1247199
4259,2026-01-02T01:15,0,0,,,2682375,1247055
4269,2026-01-02T01:15,0,1,,,2682227,1244618
3012,2026-01-02T01:15,1,0,,,2682647,1250364
4272,2026-01-02T01:15,1,,,,2682834,1247926
4270,2026-01-02T01:15,0,3,,,2684006,1246566
4246,2026-01-02T01:15,,,2,1,2682147,1249212
3015,2026-01-02T01:15,,,0,0,2683023,1244140
2989,2026-01-02T01:15,2,3,,,2682278,1248324
4242,2026-01-02T01:15,0,0,,,2682337,1248451
732,2026-01-02T01:15,0,0,,,2681319,1248665
4255,2026-01-02T01:15,0,0,,,2682881,1246549
4273,2026-01-02T01:15,0,1,,,2682971,1248179
4241,2026-01-02T01:15,2,0,,,2682297,1248328
4249,2026-01-02T01:15,9,0,,,2682296,1248311
4267,2026-01-02T01:15,1,,,,2683457,1247065
4262,2026-01-02T01:30,0,0,,,2682731,1247708
4241,2026-01-02T01:30,0,0,,,2682297,1248328
4255,2026-01-02T01:30,0,0,,,2682881,1246549
4242,2026-01-02T01:30,0,0,,,2682337,1248451
3015,2026-01-02T01:30,,,0,0,2683023,1244140
4270,2026-01-02T01:30,0,0,,,2684006,1246566
3012,2026-01-02T01:30,0,0,,,2682647,1250364
4259,2026-01-02T01:30,0,0,,,2682375,1247055
4258,2026-01-02T01:30,0,,,,2682683,1250569
2997,2026-01-02T01:30,0,0,,,2682933,1248821
2993,2026-01-02T01:30,0,0,,,2683573,1248545
5002,2026-01-02T01:30,0,0,,,2682873,1245891
4273,2026-01-02T01:30,0,0,,,2682971,1248179
2989,2026-01-02T01:30,2,0,,,2682278,1248324
4272,2026-01-02T01:30,0,,,,2682834,1247926
3279,2026-01-02T01:30,,,0,0,2683437,1247199
1037,2026-01-02T01:30,0,2,,,2681339,1248647
732,2026-01-02T01:30,0,0,,,2681319,1248665
4269,2026-01-02T01:30,0,0,,,2682227,1244618
4249,2026-01-02T01:30,1,0,,,2682296,1248311
4266,2026-01-02T01:30,1,2,,,2681301,1247665
4246,2026-01-02T01:30,,,1,0,2682147,1249212
4267,2026-01-02T01:30,3,,,,2683457,1247065
4262,2026-01-02T01:45,0,0,,,2682731,1247708
4267,2026-01-02T01:45,2,,,,2683457,1247065
4255,2026-01-02T01:45,0,0,,,2682881,1246549
4242,2026-01-02T01:45,0,0,,,2682337,1248451
3015,2026-01-02T01:45,,,0,0,2683023,1244140
4270,2026-01-02T01:45,0,0,,,2684006,1246566
3012,2026-01-02T01:45,0,1,,,2682647,1250364
4259,2026-01-02T01:45,0,1,,,2682375,1247055
4258,2026-01-02T01:45,0,,,,2682683,1250569
2997,2026-01-02T01:45,0,1,,,2682933,1248821
2993,2026-01-02T01:45,0,0,,,2683573,1248545
5002,2026-01-02T01:45,0,0,,,2682873,1245891
4273,2026-01-02T01:45,5,0,,,2682971,1248179
2989,2026-01-02T01:45,3,0,,,2682278,1248324
4272,2026-01-02T01:45,5,,,,2682834,1247926
3279,2026-01-02T01:45,,,0,0,2683437,1247199
1037,2026-01-02T01:45,0,1,,,2681339,1248647
732,2026-01-02T01:45,0,2,,,2681319,1248665
4249,2026-01-02T01:45,5,1,,,2682296,1248311
4269,2026-01-02T01:45,1,0,,,2682227,1244618
4266,2026-01-02T01:45,0,0,,,2681301,1247665
4246,2026-01-02T01:45,,,1,0,2682147,1249212
4241,2026-01-02T01:45,0,0,,,2682297,1248328
4262,2026-01-02T02:00,0,1,,,2682731,1247708
5002,2026-01-02T02:00,0,0,,,2682873,1245891
4267,2026-01-02T02:00,3,,,,2683457,1247065
4246,2026-01-02T02:00,,,0,0,2682147,1249212
4266,2026-01-02T02:00,0,0,,,2681301,1247665
4269,2026-01-02T02:00,2,0,,,2682227,1244618
4249,2026-01-02T02:00,2,2,,,2682296,1248311
732,2026-01-02T02:00,0,0,,,2681319,1248665
1037,2026-01-02T02:00,0,0,,,2681339,1248647
3279,2026-01-02T02:00,,,0,0,2683437,1247199
4272,2026-01-02T02:00,1,,,,2682834,1247926
2989,2026-01-02T02:00,0,0,,,2682278,1248324
4273,2026-01-02T02:00,0,0,,,2682971,1248179
2993,2026-01-02T02:00,0,0,,,2683573,1248545
2997,2026-01-02T02:00,0,0,,,2682933,1248821
4258,2026-01-02T02:00,0,,,,2682683,1250569
4259,2026-01-02T02:00,0,0,,,2682375,1247055
3012,2026-01-02T02:00,0,0,,,2682647,1250364
4270,2026-01-02T02:00,0,1,,,2684006,1246566
3015,2026-01-02T02:00,,,0,0,2683023,1244140
4242,2026-01-02T02:00,0,0,,,2682337,1248451
4255,2026-01-02T02:00,0,0,,,2682881,1246549
4241,2026-01-02T02:00,0,0,,,2682297,1248328
5002,2026-01-02T02:15,0,0,,,2682873,1245891
4262,2026-01-02T02:15,0,0,,,2682731,1247708
2993,2026-01-02T02:15,0,0,,,2683573,1248545
1037,2026-01-02T02:15,2,2,,,2681339,1248647
2997,2026-01-02T02:15,0,0,,,2682933,1248821
